@id|@lat|@lon|name|name:en|description|wikipedia
8268201107|31.8245532|34.7485502|مقام النبي شيت|Tomb of Prophet Seth||
8268201108|31.8123886|34.9526008|مقام الشيخ زيد|Maqam sheikh Zeid||
8268201109|31.8129156|34.9538847|בית של עבד אל-רחמן|House of Abed Al-Rahman||
8268201110|31.8130785|34.9540363|בית של מחמוד סאלח|House of Mahmoud Saleh||
8268222536|31.9318170|34.9290621|בית שנותר בכפר דניאל|A remaining house from the village of Daniyal||
8268222537|31.9316933|34.9303332|בית שנותר בכפר דניאל|A remaining house from the village of Daniyal||
8268222538|31.9322718|34.9331127|בית שנותר בכפר דניאל|A remaining house from the village of Daniyal||
8268222542|32.0071384|34.9266694|مقام النبي كفل|Tomb of nabi Kifl||
8268222548|31.9458845|34.9337980||||
8268222549|31.9463234|34.9335905||||
8268222553|32.0795156|34.9565453||||
8268222554|32.0838305|34.9583992|مقام شيخ براز الدين|Tomb of Sheikh Baraz Ed-Din||
8268222556|31.8221507|34.7739626|مركز شرطة قطرة|Qatra Police Station||
8268222563|31.8407706|34.9042434|بيت في قرية صيدون|House at Saydun Village||
8268222566|31.8618193|34.7454019|בית בכפר יבנא|House in Yibna||
8268222567|31.8635258|34.7485009|בית בכפר יבנא|House in Yibna||
8273478317|32.5742307|34.9856183|חרבת טאטא|||
8273480717|32.5725013|35.0228662|חרבת צברין|||
8280041295|31.5363246|34.9123819||||
8281773510|32.1324336|34.8871974|مدرسة قرية ابو كشك للبدويين|Abu Kishk Village School for Bedouins|Constructed by the British in 1929 for the BedouinPalestinians of the now depopulated village of Abu Kishk in this area.|
8281800620|32.1196021|34.9251393||||
8281800621|32.1214499|34.9314549||||
8285688817|32.5490455|35.5350441|גשר של רכבת העמק|||
8301402178|31.4766267|34.6603976|مسجد كوفخة‎|Kawfakha Mosque||
8301402278|31.6101068|34.5254491||||
8301402288|31.7574142|34.7017049||||
8301402289|31.7784749|34.6967125||||
8301402291|31.7550613|34.6569152|المدرسة الإبتدائية للبنين إسدود|Isdud Boy's Elementary School||
8301402292|31.7531545|34.6540723|مقام الشيخ أحمد أبو إقبال|Sheikh Ahmad Abu Iqbal Tomb||
8301402293|31.7539356|34.6629252|مقهى إسدود على جانب الطريق|Isdud Roadside Café||
8304373317|32.1945447|34.8093190|באר ישנה|||
8306199282|31.6428234|34.8231036|مقبرة قرية زيتا|Zayta Village Cemetery||
8321288546|31.8522880|34.7435372|בית קשתות|||
8323913760|31.8569354|34.7458741||||
8342795329|30.3045888|34.7364233|טומולוס עם חדר קבורה פנימי|||
8356971217|32.4619616|35.4925179|חורבת פרווה|||
8382432532|31.5713520|34.5430309|אנדרטה לנופלים|Monument to the Fallen||
8408230619|31.4120320|34.8371454|חורבת מגדלית|||
8415063999|33.1320999|35.8102835|מפקדת המודיעין הסורית|Syrian Intelligence HQ|"עד מלחמת ששת הימים כאן היה מפקדת הזרוע הצבאית למלחמה בישראל.
באחד החדרים יש חדר הנצחה לאלי כהן.
כנראה ביקר כאן כשהיה בפעילות ריגול למען ישראל.
אחרי מלחמת ששת הימים שימש המקום כמחנה של צה""ל.
היום נטוש."|
8445885017|32.7898367|35.6802180|בונקר תחמושת ||"בונקר תחמושת, כנראה שימש את הסורים."|
8449473504|31.7751655|35.1789525|קבר שמעון פרס|||
8449473505|31.7751467|35.1789666|קבר יצחק שמיר|||
8449473506|31.7752117|35.1789250|קבר ישראל שרעבי|||
8449473507|31.7751194|35.1789901|קבר שלמה הלל|||
8449473508|31.7752379|35.1789076|קבר גולדה מאיר|||
8449473509|31.7752693|35.1789029|קבר לוי אשכול|||
8449473510|31.7753018|35.1789002|קבר יוסף שפרינצק|||
8449473511|31.7753303|35.1789062|קבר אליעזר קפלן|||
8449473512|31.7753525|35.1789176|קבר טדי קולק|||
8449473513|31.7753628|35.1789337|קבר מנחם סבידור|||
8449509422|31.7751214|35.1790331|קבר יצחק ברמן|||
8449509423|31.7751458|35.1790163|"קבר שניאור זלמן שז""ר"|||
8449509424|31.7751646|35.1790535|קבר חיים הרצוג|||
8449509425|31.7752192|35.1791632|קבר יצחק נבון|||
8449509426|31.7752041|35.1791769|קבר נחמה רבלין|||
8455358918|31.7688612|35.2253690|Ketef Hinnom|Ketef Hinnom||
8487503155|31.5803125|34.7294932|Khirbet Judeida|Khirbet Judeida||
8492217540|32.1418444|34.9865477|חורבת זכור מזרח|||
8497901998|31.7728288|35.0274452||||
8512194288|31.8124892|34.9711582|Horbat Avimor|Horbat Avimor||
8515245086|31.7970895|34.9624940|Khirbet Hasan|Khirbet Hasan||
8515518691|31.9299847|34.9894726|Horbat HaTarsi|Horbat HaTarsi||
8515652703|31.7854959|35.0103390|Khirbet Deir Abu Kabus|Khirbet Deir Abu Kabus||
8515652704|31.7760802|35.0160146|Khirbet esh Sheikh Ibrahim|Khirbet esh Sheikh Ibrahim||
8518694727|31.5647343|34.6880419|Khirbet Summeily|Khirbet Summeily||
8518966701|31.5240391|34.8271107|Tel Haraqim|Tel Haraqim||
8519245438|31.5791479|34.9464196|Horbat Bet Elem|Horbat Bet Elem||
8539617869|31.1522285|34.9789410|Horbat Aroer|Horbat Aroer||
8542145134|31.8273658|34.9905227|Khirbet Hamideh|||
8543448682|32.0862392|34.8089353|Nili|||
8566336885|32.5529894|35.0483031|אום א שוף|||
8567209668|31.7049647|34.9943416|Khirbet Shumeila|||
8572800117|31.7250065|35.0622098|גת|||
8589124017|33.1540253|35.8092551|רכס הבוסטר|||
8623312617|31.8807938|34.9905645|חורבת שר|||
8625326804|31.8893403|35.0000048||||
8625326805|31.8881346|34.9963144||||
8635857920|32.7784971|35.0293682||||
@id|@lat|@lon|name|name:en|description|wikipedia
266828122|32.5018388|34.8924472|העיר העתיקה קיסריה|Caesarea Old City|City and harbor built by Herod the Great about 25-13 BC|en:Caesarea Maritima
274596894|31.6020749|34.8107979|שחריה|Shahariya||
274596898|32.6500000|35.5500000|תל שחרית|Tel Shaharit||
274607841|32.4652061|35.5413094|אבוקה|Avuqah||he:אבוקה (קיבוץ)
275232518|31.1510387|35.3463769|מצד זוהר|Mezad Zohar|מְצַד זוֹהַר הוא שמם של שני מבנים עתיקים בנחל זוהר.|he:מצד זוהר
278469560|33.1500000|35.6000000|Ez Zawiya|Ez Zawiya||
278469624|33.0740739|35.2184771|חורבת כרכרה|Horbat Karkara||
278469627|33.0536512|35.2106395|חורבת עדרון|Horbat `Edron||
278469647|31.5471245|34.7307012|תל חסי|Tel Hasi||
278469654|32.7219428|35.2033327|תל חציר|Tel Hazir||
278469695|31.6300842|34.8306502|תל זית|Tel Zayit||
278469725|30.8992694|35.1298348|רוגם צפיר|Rogem Zafir||
278470049|33.2500000|35.5666670|Horbat Nuha|Horbat Nuha||
278470089|31.9933386|34.8483264|תוחלת|Tohelet||
278470127|33.0477963|35.1622501|תל עבדון|Tel `Avdon||
278470129|32.4668370|35.4576381|חורבת מגדע|Horbat Migda||
278470151|31.4230605|34.6245551|חורבת בית הגדי|Horbat Bet HaGaddi||
278470166|31.5926495|34.8981438|תל מרשה|Tel Maresha||he:מרשה
278470173|29.6933331|35.0083330|חורבת דפית|Horbat Dafit||
278470231|32.6851803|35.1096171|תל קשיש|Tel Qashish|"תל קשיש, לידו מחלף תל קשיש הנקרא על שמו. ההגדה מספרת שעל התל הזה הרג אליהו הנביא את 40 נביאי הבעל ודמם נשטף אל מי הקישון אשר למרגלותיו, מפסגת הכרמל משקיף על התל מנזר המוחרקה, משם עלה אליהו הנביא השמיימה במרכבות סוסי אש."|he:תל קשיש
278470243|32.3577782|35.0019438|מעברת יכון|Yikkon Maabara||
278470264|33.0833330|35.4500000|צליחה|Saliha||
278470294|32.4857331|35.4616330|תל זהבך|Tel Zehavi||
278470435|32.7280615|35.0966717|תל מעמר|Tel Me`ammer||
278470506|31.0848674|34.8393268|Horbat Zahal|Horbat Zahal||
278470508|32.4965788|35.4620771|תל שוקק|Tel Shoqeq||
278470512|31.6630331|35.0310626|חורבת עלית|Horbat `Illit||
278470618|33.2000000|35.6333330|El `Abisiya|El `Abisiya||
278470634|32.9277780|35.4944440|חורבת סלע|Horbat Sela||
278470726|31.5676361|34.6066732|سمسم‎|Simsim||"en:Simsim, Gaza"
278470759|33.1101085|35.5309562|תל קדש|Tel Kedesh||en:Kedesh
278471055|31.3872195|34.4447229|תל גמה|Tel Gamma||
278471077|33.0333141|35.3333561|תל ראש|Tel Rosh||
278471146|31.2740404|34.9875500|תל ישוע|Tel Yeshua||
278471164|33.0477451|35.2000272|חורבת טבורית|Horbat Tabburit||
278471296|32.5500000|35.4666670|El Murassas|El Murassas||
278471322|32.5000000|35.1333330|Sharayi`|Sharayi`||
278471327|31.6575865|34.9791273|חורבת רבוא|Horbat Ribbo||
278471492|30.5598660|35.0879898|חורבת קצרה|Horbat Qazra|"מצדית רומית, מקדש נבטי ותצפית מרהיבה על נחל קצרה. "|
278471511|32.4833385|35.5499603|Tel Peha|Tel Peha||
278471517|31.6654156|35.0140627|חורבת בוץ|Horbat Buz||
278471520|33.0666625|35.3166128|חורבת עקרב|Horbat `Aqrav||
278472747|33.0666481|35.4500317|פארה|Fara||
278472827|32.6530514|35.4663322|תל רכש|Tel Rekhesh||
278472837|30.7890453|34.7344360|הר ערקוב|Mt. `Arqov|"הר עם הרבה ציורי סלע, מאובנים ותצפית יפה שחושפת סימנים לנבטים שאכלסו את האזור. לפי חוקרים ציורי הסלע היו חלק מטקסי פולחן של הנבטים. "|
278472850|32.4583321|35.4972229|תל רחוב|Tel Rehov|תל גבוה ותצפית יפה (על שדה החמניות בעונה). עליות מעניינות לג'יפים.|he:תל רחוב
278472957|32.9905560|35.4075000|חורבת בק|Horbat Baq||
278472974|30.9299999|35.1499999|מצד עקרבים|Mezad `Aqrabbim||
278472998|31.6658617|34.9643044|חורבת קנים|Horbat Qanim||
278473035|32.9333330|35.0833330|מנשיה|Manshiya||
278473039|33.0000000|35.2333330|ח'ירבת כניסה|Horbat Kanisa||
278473046|32.6388890|35.3333330|חורבת טבת|Horbat Tevet||
278473058|32.5150505|35.4981432|חנות בשן|Hanot Beshan||
278473079|31.6469181|34.5732587|نعليا|Ni`ilya||en:Ni'ilya
278473085|31.2799119|35.1255017|תל ערד|Tel Arad||en:Tel Arad
278473105|33.0204253|35.1793289|גבעת המשוריין|giv'at hamesuryan||
278473109|31.7500000|34.6500000|תל אשדוד|Tel Ashdod||
278473119|32.5500000|35.0000000|Es Sindiyana|Es Sindiyana||
278473120|33.0164897|35.3343985|سبلن|Sabalan||
278473123|33.0666670|35.6333330|Horbat Shuah|Horbat Shuah||
278473170|31.1296515|35.3876644|מיצד גוזל|Mezad Gozal||
278473182|32.4333330|35.5500000|Tel Malluah|Tel Malluah||
278473183|31.7804585|34.8510160|תל מקנה|Tel Miqne||
278473206|31.7853370|34.9115833|תל בטש|Tel Batash||
278473208|32.7388890|35.3208330|תל גת חפר|Tel Gat Hefer||
278473214|31.3500004|35.1166687|Tel Qeriyyot|Tel Qeriyyot||
278473215|32.8620855|35.5356800|Tel Hodim|Tel Hodim||
278473219|32.6791670|35.3916670|خربة صونيم|Horbat Zunim||
278473221|32.9194494|35.5390853|חורבת גוב יוסף|Horbat Gov Yosef||
278473233|32.7166670|35.5166670|תל ינעם|Tel Yin`am||
278473238|32.7277834|35.3850841|תל גובל|Tel Govel||
278473305|32.2289598|35.0073049|חורבת רעש|Horbat Raash||
278473306|31.4896508|34.9283882|תל עיטון|Tel `Eton|שרידי עיר גדולה על הגדה הדרומית של נחל אדוריים. סביב התל חצובות מערות קבורה רבות שנחפרו בידי מחפשי עתיקות. בתל נערכה חפירה ארכיאולוגית שחשפה שרידי מבנים. על-פני השטח נראים קטעי חומה שסבבה את התל.|
278473312|33.2001243|35.5664178|El Khalisa|El Khalisa||he:אל-ח'אלצה
278473314|33.0499667|35.3000402|חורבת סיאה|Horbat Siah||
278473317|31.0499966|34.9833277|חורבת בור|Horbat Bor||
278473319|32.7666670|35.5333330|חורבת מנורים|Horbat Menorim||
278473322|31.7609604|35.1627313|כפר סלמה|Kfar Salma||
278473323|31.4333330|34.4358330|خربة الادار|Khirbat al-Adar||
278473328|31.7666606|34.9500837|גבעת שמש|Giv'at Shemesh||he:גבעת שמש
278473350|33.0009214|35.1506824|מסגד ע'בסיה|El Ghabisiya||ar:الغابسية (فلسطين)
278473352|33.0201140|35.2087819|חורבת אשחר|Horbat Eshhar||
278473354|32.8377742|35.1066598|עיר המפרץ|`Ir HaMifraz||
278473357|32.8649512|35.5364740|חרבת מינים|Horbat Minnim||
278473359|32.4930560|35.4333330|Horbat Gefet|Horbat Gefet||
278473361|31.7079458|34.6120965|תל פורן|Tel Poran||
278473371|30.6158325|35.1883314|מצד רחל|Mezad Rahel||
278473389|31.0499992|35.0333328|Horbat Rahba|Horbat Rahba||
278473399|32.4219058|35.4295104|חורבת נר|Horbat Ner||
278473400|32.8246398|34.9554726|תל שיקמונה|Tel Shikmona||
278473402|32.6472220|35.4499999|חורבת טחבית|Horbat Tehavit||
278473502|33.0829735|35.1668398|חרבת עין כובשים|Horbat `Ein Koveshim||
278473504|33.0674864|35.1327497|Horbat Kenesiyya|Horbat Kenesiyya||
278473534|32.6500015|35.5000000|חורבת סירין|Sirin||
278473604|32.5708330|35.4930560|Horbat Shehoah|Horbat Shehoah||
278473609|33.0846934|35.4642717|חורבת עבות|Horbat `Avot||
278473613|32.0607958|34.9867761|חורבת תוכיים|Horbat Tukkim||
278473693|32.5043698|35.5033129|תל בית שאן|Tel Beit Shean||
278473714|33.0992645|35.6405995|נוטרה|Notera||
278473733|33.0499883|35.1500317|חורבת חמסין|Khirbat Humsin||
278473736|33.0672042|35.1983065|חורבת שרף|Horbat Seraf||
278473738|30.6040679|34.9384716|מצד סהרונים|Mezad Saharonim||he:מצד סהרונים
278473744|32.4289786|34.8752087|תל גדור|Tel Gador|התל מתנשא 33 מ' מעל פני הים ומראשו יש תצפית נפלאה על החוף ועל מרחבי השרון.|
278473759|31.5591386|34.7150249|תל שקף|Tel Sheqef||
278473904|33.0521798|35.3079759|חורבת פצלת|Horbat Pezelet||
278473943|32.5309591|35.3896595|חורבת ריחן|Horbat Rehan||
278473947|31.5166955|34.9329536|Horbat Mayish|Horbat Mayish||
278473950|32.6777763|35.4375000|Horbat Masiq|Horbat Masiq||
278473979|31.6159361|34.8785694|תל עתר|Tel `Eter||
278474004|33.0389674|35.2080952|חורבת בית אוריה|Horbat Beit Uriyya||
278474025|33.1666670|35.6166670|Es Salihiya|Es Salihiya||
278474029|33.1166553|35.6500317|Ghuraba|Ghuraba||
278474031|32.2069435|34.9147210|תל אשר|Tel Asher||
278474037|31.9961260|34.7325459|תל יונה|Tel Yona||
278474099|32.5700000|35.4922220|Horbat Yov|Horbat Yov||
278474103|31.6506233|35.0020332|תל עדולם|Tel Adullam|"חורבות, מערות, באר מים ונוף יפה צפונה אל עמק האלה"|he:עדולם
278474111|32.6242851|35.3830335|חורבת ציר|Horbat Zir||
278474117|32.7166672|35.1500015|חורבת קוסקוס|Qusqus||
278474124|32.6485708|35.4577491|חרבת טירה|Chirbat Tira||
278474132|33.0028839|35.5085526|חורבת נבוריה|Horbat Nevoraya||he:נבוריה
278474140|32.4820770|35.0194158|תל אסור|Tel Esur||
278474144|31.7137856|34.6488204|חוות אשכולות|Havat Eshkolot||
278474159|33.0334132|35.3166918|חורבת גמילה|Horbat Gemila||
278474162|33.0315946|35.1336808|Horbat `Emed|Horbat `Emed||
278474175|31.4678691|34.6489140|Tel Mifsah|Tel Mifsah||
278474188|31.4589292|35.3842135|מצד ערוגות|Mezad `Arugot||
278474195|32.9833242|35.5328818|כפר פירעם|Kfar Piram||
278474206|33.0333285|35.3166300|חורבת חדרן|Horbat Hadran||
278474213|32.6893021|35.5567158|El `Ubeidiya|El `Ubeidiya||
278474222|32.7038969|35.2141406|תל שימרון|Shimron|תל שימרון - גבעה נישאה מעל לעמק יזרעאל ולמרגלותיה בית הקברות ההיסטורי של מושב נהלל.|en:Shimron
278474237|32.5500000|35.5666670|תל ישמעאל|Tel Yishma`el||
278474271|31.4050000|34.4719440|חרבת מדור|Horbat Mador||
278474324|33.0447960|35.2133293|חורבת עקודים|Horbat Akudim|חורבה גלילית טיפוסית עם מאגר מים יפה|
278474341|32.6430561|35.3916670|חורבת צפצפות|Horbat Zafzafot||
278474403|32.6297680|35.4197491|חורבת תומר|Horbat Tomer||
278474432|33.0367244|35.4678611|חורבת נסיבה|Horbat Nesibba||
278474482|32.8730545|35.1505547|תל כיסון|Tel Kison|תל כיסן|he:תל כיסון
278474690|33.0333573|35.4665957|Er Ras el Ahmar|Er Ras el Ahmar||
278474713|33.0538284|35.2443973|חורבת גליל|Horbat Galil||
278474787|32.6555559|35.4569439|חורבת מעוג|Horbat Maog||
278474828|32.6000000|34.9666670|מערת טלימון|Me`arot Telimon||
278474930|31.6500000|34.7333330|Tel Zippor|Tel Zippor||
278475048|32.4000000|35.5333330|Tel Shalem|Tel Shalem||
278475145|33.0432596|35.4144952|כפר בירעם|Kfar Baram||
278475155|32.9666670|35.0833330|Es Sumeiriya|Es Sumeiriya||
278475156|33.0666337|35.3333818|אלמנצורה|Al Mansura||
278475172|31.5639142|34.6502732|ברייר|Bureir||
278475564|33.0333501|35.1332788|Horbat Shaqof|Horbat Shaqof||
278475568|31.4047220|34.4552780|Khirbat al-Kutshan|Khirbat al-Kutshan||
278475574|31.7509996|35.1293945|חורבת סעדים|Horbat Sa`adim||
278475579|31.2166670|35.0333330|Tel Malhata|Tel Malhata||
278475602|32.2763890|35.0133330|פרדיסיא|Fardisiya||
278475610|31.9196636|34.7433949|תל מחוז|Tel Mahoz||
278475631|32.5079995|35.5046743|תל אצטבה|Tel Iztabba||
278475706|33.0694906|35.2860050|חורבת חרון|Horbat Haron||
278475740|33.0480980|35.1020580|תל אכזיב|Tel Akhziv||
278475775|29.7666612|34.9499996|חורבת תמנע|Horbat Timna`||
278475779|33.1333330|35.5666670|Jahula|Jahula||en:Jahula
278475781|32.6831902|35.1739929|תל רעאלה|Tel Re`ala||
278475811|32.7037666|35.1292388|בית שערים|Beit She`arim||he:בית שערים
278475817|32.6169844|35.3754026|מערות סהר|Me`arot Sahar|"חורבת סהר
מחצבה עתיקה ובה ריכוז מערות קבורה וסרקופגים , כנראה ניקרופוליס (עיר המתים) של ישוב יהודי. רוב המערות היו סגורות באבן גולל מיעוטן בדלת אבן. תעלות חצובות מובילות למאגרי מים. גתות ומתקנים חקלאיים פזורים בסלעים החצוב"|
278475827|31.7086148|34.9750593|תל ירמות|Tel Yarmut||
278475996|32.9666670|35.1500000|كويكات|Kuweikat||
278476082|31.0722222|35.3999999|סדום|Sedom||
278476219|31.0826372|34.9866335|قصر السر|Mezad Sorer||
278476264|32.9069440|35.3986110|חורבת חזון|Horbat Hazon||
278476347|31.8713890|34.6772220|Tel Haraz|Tel Haraz||
278476354|31.2218304|35.3038788|מצד חתרורים|Mezad Hatrurim||
278476373|32.6500027|35.5333818|חורבת חגל|Horbat Hagal||
278476382|31.4305674|34.5821721|חורבת בוהו|Horbat Bohu||
278476385|32.6833331|34.9666669|אל מזר|El Mazar||
278476390|33.0473956|35.2943288|חורבת גוב|Horbat Gov||
278476401|33.0430685|35.1602876|חורבת סוגר|Horbat Sugar||
278476409|32.5500000|34.9833331|בוריקה|Bureika||
278476449|32.0988094|34.9814769|Horbat Dayyar|Horbat Dayyar|נוף יפה לכיוון מערב עם ספסלים וסככות. |
278476476|33.1833330|35.6000000|En Na`ima|En Na`ima||
278476478|32.9083330|35.4875000|חורבת שונה|Horbat Shuna||
278476664|32.9708330|35.4000000|חורבת שביל|Horbat Shevil||
278476764|31.4158330|34.4402780|חורבת גררית|Horbot Gerarit||
278476774|33.0476834|35.3064737|חורבת ראם|Horbat Ram||
278476782|33.0667735|35.1499967|חורבת עובש|Horbat `Ovesh||
278476783|33.0520886|35.6389493|אשמורה|Ashmura||he:דרדרה
278476784|32.9944440|35.2211110|מצודת גדין|Mezudat Gadin||
278476804|30.9000548|34.5472585|שיזף|Shezaf||
278476817|31.9286050|34.9963930|מודיעים|Modi`im||
278476832|33.0160382|35.2357620|Chirbat Shifeiya|Chirbat Shifeiya||
278476833|32.4443985|35.4942370|תל תאומים|Tel Te'omim||
278476838|31.6701392|35.0273536|חורבת אל ג'מח|Khirbat el Jammah||
278476846|32.7000000|35.5833330|Samakh|Samakh||
278476848|33.0517481|35.3818628|חורבת בדיד|Horbat Badid||
278476850|32.7831931|35.4501771|Horbat Hanot Lavi|Horbat Hanot Lavi||
278476855|31.6587147|35.0012754|חורבת נקר|Horbat Nakar||
278476859|32.5416670|35.4388890|חורבת שמות|Horbat Shammot||
278476865|33.0030136|35.5183912|`Ammuqa|`Ammuqa||
278476868|31.6620076|35.0200559|חרבת אל מקורה|Khirbat el Maq`ura||
278476883|31.4500000|34.5333330|Tel Shihan|Tel Shihan||
278476884|32.5541672|35.4541669|חורבת קיפודן|Horvat Kippodan||
278476932|32.7833330|35.5333330|Horbat Qazra Diteverya|Horbat Qazra Diteverya||
278476954|33.0333520|35.3666802|מארוס|Marus||
278476958|31.5842182|34.7558980|שאנן|Shaanan||
278476959|32.4402780|35.4902780|חורבת נטר|Horbat Ne`tar||
278476973|33.0159117|35.2672830|חורבת רשים|Horbat Rashim||
278476984|31.4770728|34.8284888|תל כלך|Tel Kelekh||
278476994|33.0333716|35.2166557|חורבת בילטון|Horbat Bilton||
278477014|32.4666670|35.0500000|Khirbat et Tawila|Khirbat et Tawila||
278477018|32.4973367|35.4587222|תל שוכה|Tel Sokha|ת ועליו בית בטחון|
278477042|32.7964377|35.4694538|אחוזת נפתלי|Ahuzzat Naftali||
278477044|30.6333330|34.9166670|מצד מוחילה|Mezad Mohila||
278477061|32.6843862|35.4905046|תל עין חדה|Tel Ein Hadda||
278477063|31.9472220|34.7247220|Tel Ya`oz|Tel Ya`oz||
278477090|33.2585425|35.5803202|אבל בית מעכה|Tel Avel Beit Ma`akha||en:Abel-beth-maachah
278477094|32.3039276|34.9251482|תל צורן|Tel Zoran||
278477111|33.0270861|35.3034884|חורבת מורגות|Horbat Moraggot||
278477121|33.0166670|35.1333330|Et Tell|Et Tell||
278477148|32.7000001|35.5666670|ביתניה|Bitanya||
278477150|32.9500000|35.6000000|חורבת שכר|Horbat Sakhar||
278477152|32.6594103|35.4664988|חורבת קמל|Horbat Qamal||
278477160|32.4166670|35.5166670|Tel Sheqafim|Tel Sheqafim||
278477178|33.2333330|35.6166670|Horbat Mamzi|Horbat Mamzi||
278477191|31.4142704|34.8682861|Horbat Za`aq|Horbat Za`aq|מתחת לחורבה יש בית בד עתיק שממנו יוצאת מערת זחילה קצרה|
278477207|33.0166670|35.5000000|דלאתה|Dallata||
278477214|31.0245828|35.3128453|מצד צורים|Mezad Zurim||
278477218|31.9227288|34.6933177|חורבת יבנה ים|Horbat Yavne Yam||
278477241|32.8666670|35.1166670|Tel Da`ok|Tel Da`ok||
278477253|31.4999881|34.5500317|Tel Mefallesim|Tel Mefallesim||
278477263|32.7983857|35.4597222|חורבת חיטין|Khirbat Hittin||
278477265|32.4987775|34.8912663|חורבת קיסריה|Horbat Qesari||
278477284|31.3094686|34.9099533|תל שוקת|Tel Shoqet||
278477285|33.0180269|35.2399384|תל מרוה|Tel Marwa||
278477290|32.6308596|35.1313909|נחלאות|Nahalaot||
278477392|33.0730476|35.3318390|תל שער|Tel Sha`ar||
278477408|31.5655212|34.8491898|תל לכיש|Tel Lakhish|"תל לכיש הוא תל חשוב בשפלת יהודה, גובל בנחל לכיש."|en:Tel Lachish
278477465|32.6666670|35.1500000|תל א-שמאם|Tel Shem||
278477470|32.5666670|35.4902780|Horbat Sehed|Horbat Sehed||
278477477|31.6414870|34.9797393|חורבת קרומית|Horbat Qerumit||
278477480|31.7789453|34.9521983|חורבת כפר שורק|Horbat Kfar Soreq||
278477486|32.7583330|35.0900000|תל רגב|Tel Regev||
278477525|31.4166556|34.8666777|חרבת אבו עמוד|Khirbat Abu `Amud||
278477553|32.0791177|34.9835036|חורבת תאנה|Horbat Te'ena||
278477598|32.7916670|35.4763890|חילה|Hela||
278477610|32.6333330|35.2000000|El Waraqani|El Waraqani||
278477617|33.0399951|35.1493098|חורבת מנות|Horbat Manot||
278477620|30.6212995|34.9192543|מצד מישחור|Mezad Mishhor||
278477633|32.4472220|35.4916670|תל נופר|Tel Nufar||
278477641|32.6833083|35.3000316|הר קדומים|Har Qedumim||
278477721|32.1297417|34.8892174|תל קנה|Tel Qana|"אחד משרשרת התלים לאורך הירקון עם (תל קסילה בתל אביב, תל גרישה ברמת גן ותל אפק שבראש העין). 
ההיסטוריה של התל מלמדת על רצף התישבותי מימי הכנענים ועד ימי שיבת ציון, וכמו כן נמצאו בו ממצאים הפניסטים ורומים ביזנטיים וערביים."|
278477740|33.0218945|35.2443988|תל קידה|Tel Qidda||
278477748|33.0506331|35.3056584|חורבת ראשה|Horbat Rosha||
278477769|30.6885221|34.9285054|מצד מחמל|Mezad Mahmal|"מצד מחמל נמצא על שפת המצוק הצפוני של מכתש רמון, בקצהו העליון של ""מעלה מחמל"", והוא חלק מ""דרך הבשמים"" העוברת בין פטרה לעבדת."|he:מצד מחמל
278477783|32.5737946|35.1189724|אלכפרין|El Kafrin||
278477799|32.5100201|35.4863415|חורבת קנטר|Horbat Qantar||
278477823|32.6291671|35.4666669|חורבת ריב|Horbat Riv||
278477836|33.2567041|35.5804152|אבל בית מעכה|Avel Beit Ma`akha||
278477841|33.0207719|35.2983880|Mezad Qarha|Mezad Qarha||
278477867|32.1952100|34.8066381|אפולוניה|Tel Arshaf|"אַפּוֹלוֹנְיָה-אַרְסוּף (גם תֵּל אַרְשָׁף) היא עיר עתיקה ששרידיה נמצאים היום בשרון הדרומי, ממערב לשכונת נוף ים בהרצליה, בקרבת סידנא עלי של ימינו. המקום הוכשר לביקורי מטיילים והוקם במקום גן לאומי."|he:אפולוניה
278477892|31.5015199|34.8732588|תל אגרא|Tel Agra||
278477910|33.0400467|35.2328145|חורבת נחת|Horbat Nahat||
278477949|32.6171471|35.3751343|חורבת סהר|Horbat Sahar|"חורבת סהר במקום ישנה מחצבה עתיקה ובה ריכוז מערות קבורה וסרקופגים , כנראה ניקרופוליס (עיר המתים) של ישוב יהודי. רוב המערות היו סגורות באבן גולל מיעוטן בדלת אבן. תעלות חצובות מובילות למאגרי מים. גתות ומתקנים חקלאיים פזורים בסלעים החצובים."|
278477952|32.7666670|35.6500000|תל חווארה|Tel Chawara||
278477965|33.0366664|35.4521979|خربة أوراق الشجر|Horbat `Alwa||
278477969|33.0428502|35.5295546|חרבת קציון|Horbat Qazyon||
278477988|33.0832990|35.2219226|الريبين|I`ribbin||
278478001|32.6416670|35.4805559|חורבת זאב|Horbat Ze'ev||
278478067|32.7999993|35.0666714|תל נחל|Tel Nahal||
278478070|33.0333330|35.2833330|חורבת זווית|Horbat Zawit||
278478076|31.5662496|34.6316793|תל ברור|Tel Beror||
278478084|32.0344119|34.9675243|חורבת פונדק|Horbat Pundaq||
278478093|32.0995587|34.8370119|תל זיתון|Tel Zeton||
278478148|32.6166671|35.1333329|אבו שושה|Abu Shusha|כפר ערבי נטוש (אבו שושה ב')|
278478178|33.0746307|35.3182793|מצד רהב|Mezad Rahav||
278478212|32.5671536|35.5105287|חורבת גבול|Horbat Gevul||
278478338|32.6780560|35.2447220|El Mujeidil|El Mujeidil||
278478341|32.5082649|35.4943666|תל נהרון|Tel Naharon||
278478354|32.9333330|35.4999999|חורבת עקביה|Horbat Aqavya||
278478357|32.7708330|35.1044440|Tel Par|Tel Par||
278478365|32.5576387|35.3282848|תל יזרעאל|Tel Yizre'el||
